SampleID	Gtseq_Chr28_Geno	Pop_Structure_ID	CV_Fall	CV_Late_Fall	CV_Spring	CV_Winter	Tributary	ButteFall	FRHfall	FRHsp	MillDeerFall	SanJoaquinFall	ButteSp	MillDeerSp	ColemanLF	SacWin
YUR23_14_B_6	HETEROZYGOTE	FALL	1	0	0	0		0	0.479	0.451	0.07	0	0	0	0	0
YUR23_14_B_7	LATE	FALL	0.95	0.05	0	0		0.384	0.39	0.002	0.172	0.003	0	0	0.049	0
YUR23_14_B_8	LATE	FALL	1	0	0	0		0	0.039	0.001	0.004	0.956	0	0	0	0
YUR23_14_B_9	LATE	FALL	1	0	0	0		0.134	0.77	0.013	0.055	0.027	0	0	0	0
YUR23_14_C_1	HETEROZYGOTE	FALL	1	0	0	0		0	0.211	0.717	0.07	0.002	0	0	0.001	0
YUR23_14_C_10	LATE	FALL	1	0	0	0		0.003	0.933	0.003	0.022	0.038	0	0	0.001	0
YUR23_14_C_2	LATE	FALL	1	0	0	0		0.001	0.026	0	0.044	0.928	0	0	0	0
YUR23_14_C_3	LATE	FALL	1	0	0	0		0.001	0.905	0.011	0.068	0.015	0	0	0	0
YUR23_14_C_4	LATE	FALL	1	0	0	0		0.154	0.794	0.002	0.037	0.013	0	0	0	0
YUR23_14_C_5	LATE	FALL	1	0	0	0		0	0.011	0	0.911	0.078	0	0	0	0
YUR23_14_C_6	LATE	FALL	0.99	0.01	0	0		0.003	0.362	0.046	0.571	0.006	0	0	0.013	0
YUR23_14_C_7	LATE	FALL	1	0	0	0		0.017	0.346	0.002	0.012	0.623	0	0	0	0
YUR23_14_D_1	LATE	FALL	1	0	0	0		0.036	0.468	0.489	0.003	0.004	0	0	0	0
YUR23_14_D_2	HETEROZYGOTE	FALL	1	0	0	0		0	0.839	0.161	0	0	0	0	0	0
YUR23_14_D_3	LATE	FALL	0.93	0.07	0	0		0.092	0.177	0	0.39	0.272	0	0	0.069	0
YUR23_2_A_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.421	0.578	0.001	0	0	0	0	0
YUR23_2_A_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.13	0.87	0	0	0	0	0	0
YUR23_2_A_11	EARLY	SPRING	1	0	0	0	Feather River Spring	0.016	0.927	0.057	0	0.001	0	0	0	0
YUR23_2_A_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.946	0.012	0.042	0	0	0	0	0
YUR23_2_A_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.058	0.942	0	0	0	0	0	0
YUR23_2_A_14	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.581	0.417	0	0.001	0	0	0.001	0
YUR23_2_A_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.997	0	0	0.002	0	0	0	0
YUR23_2_A_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.202	0.798	0	0	0	0	0	0
YUR23_2_A_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.929	0.05	0.002	0.016	0	0	0.002	0
YUR23_2_A_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.259	0.731	0.01	0	0	0	0	0
YUR23_2_A_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.007	0.993	0	0	0	0	0	0
YUR23_2_A_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.998	0.002	0	0	0	0	0	0
YUR23_2_A_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.881	0.109	0	0.01	0	0	0	0
YUR23_2_A_9																
YUR23_3_A_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.878	0.091	0	0.031	0	0	0	0
YUR23_3_A_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.089	0.911	0	0	0	0	0	0
YUR23_3_A_11	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.036	0.962	0	0	0.002	0	0	0
YUR23_3_A_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.055	0.945	0	0	0	0	0	0
YUR23_3_A_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.936	0.064	0	0	0	0	0	0
YUR23_3_A_14	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.011	0.989	0	0	0	0	0	0
YUR23_3_A_15	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.738	0.262	0	0	0	0	0	0
YUR23_3_A_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0.009	0.987	0.001	0	0.003	0	0	0	0
YUR23_3_A_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.139	0.85	0	0.011	0	0	0	0
YUR23_3_A_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.005	0.995	0	0	0	0	0	0
YUR23_3_A_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.128	0.296	0.495	0.068	0.014	0	0	0	0
YUR23_3_A_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.997	0.002	0	0	0	0	0	0
YUR23_3_A_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.111	0.888	0.001	0	0	0	0	0
YUR23_3_A_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0.007	0.394	0.407	0.039	0.153	0	0	0	0
YUR23_3_A_9	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.983	0.016	0.001	0	0	0	0	0
YUR23_4_A_1	HETEROZYGOTE	FALL	1	0	0	0		0	0.966	0.034	0	0	0	0	0	0
YUR23_4_A_10	EARLY	SPRING	0.99	0	0.01	0	Feather River Spring	0	0.929	0.008	0.051	0	0.01	0.001	0	0
YUR23_4_A_11	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.985	0.015	0	0	0	0	0	0
YUR23_4_A_2	EARLY	SPRING	0	0	1	0	ButteSp	0	0.001	0.002	0	0	0.997	0.001	0	0
YUR23_4_A_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.589	0.411	0	0	0	0	0	0
YUR23_4_A_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.999	0.001	0	0	0	0	0	0
YUR23_4_A_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.059	0.839	0.098	0.003	0	0	0.001	0	0
YUR23_4_A_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.998	0.002	0	0	0	0	0	0
YUR23_4_A_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.999	0.001	0	0	0	0	0	0
YUR23_4_A_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.996	0.004	0	0	0	0	0	0
YUR23_4_A_9	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.048	0.076	0.011	0.865	0	0	0	0
YUR23_7_A_1	LATE	FALL	1	0	0	0		0	0.998	0.001	0	0	0	0	0	0
YUR23_7_A_10	LATE	FALL	1	0	0	0		0.003	0.843	0.098	0.041	0.015	0	0	0	0
YUR23_7_A_11	LATE	FALL	1	0	0	0		0.115	0.682	0.121	0	0.081	0	0	0.001	0
YUR23_7_A_12	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.21	0	0	0.002	0.782	0	0	0.006	0
YUR23_7_A_13	LATE	FALL	1	0	0	0		0	0.987	0	0.013	0	0	0	0	0
YUR23_7_A_14	HETEROZYGOTE	FALL	1	0	0	0		0	0.975	0.022	0.001	0.002	0	0	0	0
YUR23_7_A_15	HETEROZYGOTE	FALL	1	0	0	0		0.011	0.909	0.009	0.068	0.003	0	0	0	0
YUR23_7_A_2	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.859	0	0	0.139	0	0	0	0
YUR23_7_A_3	LATE	FALL	0.98	0.02	0	0		0	0.4	0.013	0.244	0.327	0	0	0.016	0
YUR23_7_A_4	LATE	FALL	1	0	0	0		0.028	0.863	0.032	0.076	0.001	0	0	0	0
YUR23_7_A_5	LATE	FALL	0.93	0.07	0	0		0.002	0.924	0.001	0.001	0.001	0	0	0.072	0
YUR23_7_A_6	LATE	FALL	0.98	0.02	0	0		0	0.898	0.038	0.038	0.002	0	0	0.024	0
YUR23_7_A_8	LATE	FALL	0.86	0	0.14	0		0.045	0.791	0.005	0.011	0.01	0	0.137	0	0
YUR23_7_A_9	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.975	0	0.018	0.006	0	0	0	0
YUR23_7_B_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.999	0.001	0	0	0	0	0	0
YUR23_7_B_2	EARLY	SPRING	0.99	0	0.01	0	Feather River Spring	0	0.722	0.268	0.003	0	0.001	0.006	0	0
YUR23_7_B_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.665	0.305	0.024	0.005	0	0	0	0
YUR23_7_B_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.888	0.084	0.002	0.024	0	0	0	0
YUR23_7_B_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.966	0.008	0	0.026	0	0	0	0
YUR23_7_B_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0.023	0.307	0.117	0.042	0.511	0	0	0	0
YUR23_7_B_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.789	0.188	0.015	0.001	0.003	0	0	0
YUR23_7_B_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.992	0.008	0	0	0	0	0	0
YUR23_7_C_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.381	0.479	0.137	0.001	0	0	0	0
YUR23_7_C_2	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.486	0.322	0.005	0.181	0	0	0.001	0
YUR23_8_A_1	LATE	FALL	1	0	0	0		0	0.007	0	0	0.993	0	0	0	0
YUR23_8_A_10	LATE	FALL	1	0	0	0		0.065	0.032	0	0	0.902	0	0	0.001	0
YUR23_8_A_11	LATE	FALL	1	0	0	0		0.016	0.958	0.006	0.006	0.014	0	0	0	0
YUR23_8_A_12																
YUR23_8_A_13	LATE	FALL	1	0	0	0		0.029	0.815	0.001	0.091	0.064	0	0	0	0
YUR23_8_A_14	LATE	FALL	1	0	0	0		0.001	0.989	0	0.008	0	0	0	0.003	0
YUR23_8_A_15	LATE	FALL	1	0	0	0		0	0.987	0.013	0	0	0	0	0	0
YUR23_8_A_2	LATE	FALL	1	0	0	0		0.001	0.841	0.025	0.047	0.086	0	0	0	0
YUR23_8_A_3	LATE	FALL	1	0	0	0		0.2	0.096	0.026	0.025	0.652	0	0	0.001	0
YUR23_8_A_4	LATE	FALL	1	0	0	0		0	0.989	0.006	0	0.005	0	0	0	0
YUR23_8_A_5	LATE	FALL	1	0	0	0		0.037	0.173	0.776	0.001	0.013	0	0	0	0
YUR23_8_A_6	LATE	FALL	1	0	0	0		0.785	0.105	0.002	0.004	0.103	0	0	0	0
YUR23_8_A_7	LATE	FALL	1	0	0	0		0.096	0.737	0	0.016	0.151	0	0	0	0
YUR23_8_A_8	LATE	FALL	1	0	0	0		0.107	0.761	0.095	0.018	0.017	0	0	0.002	0
YUR23_8_A_9	LATE	FALL	1	0	0	0		0.001	0.846	0.014	0.011	0.129	0	0	0	0
YUR23_8_B_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.692	0.11	0.001	0.197	0	0	0	0
YUR23_8_B_2	LATE	FALL	1	0	0	0		0	0.979	0.02	0	0	0	0	0	0
YUR23_8_B_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0.99	0.002	0.009	0	0	0	0	0	0
YUR23_8_B_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	1	0	0	0	0	0	0	0
YUR23_8_B_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.727	0.272	0	0	0	0	0	0
YUR23_9_A_1	LATE	FALL	1	0	0	0		0.058	0.167	0	0.309	0.464	0	0	0.003	0
YUR23_9_A_10	LATE	FALL	1	0	0	0		0.007	0.026	0.01	0.955	0.002	0	0	0	0
YUR23_9_A_11	LATE	FALL	1	0	0	0		0	0	0	0.866	0.134	0	0	0	0
YUR23_9_A_12	LATE	FALL	0.99	0.01	0	0		0.002	0.219	0	0.273	0.495	0	0	0.011	0
YUR23_9_A_13	LATE	FALL	1	0	0	0		0	0.992	0.004	0.002	0.002	0	0	0	0
YUR23_9_A_14a	LATE	FALL	1	0	0	0		0.004	0.057	0	0.461	0.478	0	0	0	0
YUR23_9_A_14b	LATE	FALL	1	0	0	0		0.004	0.057	0	0.461	0.478	0	0	0	0
YUR23_9_A_15	LATE	FALL	0.86	0.14	0	0		0.001	0.129	0.022	0.66	0.048	0	0	0.141	0
YUR23_9_A_2	LATE	FALL	1	0	0	0		0.017	0.849	0.001	0.131	0.003	0	0	0	0
YUR23_9_A_3	LATE	FALL	1	0	0	0		0.003	0.004	0.001	0.649	0.344	0	0	0	0
YUR23_9_A_4	LATE	FALL	1	0	0	0		0.001	0.012	0	0.024	0.963	0	0	0	0
YUR23_9_A_5	LATE	FALL	0.92	0.08	0	0		0.007	0.828	0.001	0.076	0.007	0	0	0.082	0
YUR23_9_A_6	LATE	FALL	1	0	0	0		0	0.969	0.028	0.002	0.001	0	0	0	0
YUR23_9_A_7	LATE	FALL	1	0	0	0		0.004	0.358	0.003	0.559	0.075	0	0	0.001	0
YUR23_9_A_8	LATE	FALL	1	0	0	0		0	0.627	0.003	0.004	0.365	0	0	0	0
YUR23_9_A_9	LATE	FALL	0.98	0.02	0	0		0.002	0.055	0	0.017	0.907	0	0	0.019	0
YUR23_9_B_1	HETEROZYGOTE	FALL	0.88	0.12	0	0		0.001	0.043	0.627	0.208	0.001	0	0	0.12	0
YUR23_9_B_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.982	0	0	0.017	0	0	0	0
YUR23_9_B_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.213	0.787	0	0	0	0	0	0
YUR23_9_B_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0.006	0.856	0.122	0.001	0.015	0	0	0	0
